OPath,File name,Loudness (dBFS),Channels,Sample width (1=8B),Frame Rate,RMS,Max (dBFS),Durations (s),DestPath,TreatedC:\Users\Admin\Documents\HE2B\Master2\LangageScript\AudioTestData\ChanteurA\CrazySong\01-intro-221211_1648.wav,01-intro-221211_1648.wav,-24.46554962011276,1,4,44100,128425831,-11.678824261862006,10.009251700680272,C:\Users\Admin\Documents\HE2B\Master2\LangageScript\output\2022_12_17_22_56\AudioTestData\ChanteurA\CrazySong\01-intro-221211_1648.wav,yes
C:\Users\Admin\Documents\HE2B\Master2\LangageScript\AudioTestData\ChanteurA\CrazySong\14-Refrain adlibs-221211_1705.wav,14-Refrain adlibs-221211_1705.wav,-30.497345289542466,1,4,44100,64130201,-12.241771974087987,31.534149659863946,C:\Users\Admin\Documents\HE2B\Master2\LangageScript\output\2022_12_17_22_56\AudioTestData\ChanteurA\CrazySong\14-Refrain adlibs-221211_1705.wav,yes
C:\Users\Admin\Documents\HE2B\Master2\LangageScript\AudioTestData\ChanteurA\CrazySong\15-Outro-221211_1712.wav,15-Outro-221211_1712.wav,-26.02904044422393,1,4,44100,107269892,-7.934447690654252,45.489342403628115,C:\Users\Admin\Documents\HE2B\Master2\LangageScript\output\2022_12_17_22_56\AudioTestData\ChanteurA\CrazySong\15-Outro-221211_1712.wav,yes
C:\Users\Admin\Documents\HE2B\Master2\LangageScript\AudioTestData\ChanteurA\CrazySong\16-Outro-221211_1712.wav,16-Outro-221211_1712.wav,-26.02904044422393,1,4,44100,107269892,-7.934447690654252,45.489342403628115,C:\Users\Admin\Documents\HE2B\Master2\LangageScript\output\2022_12_17_22_56\AudioTestData\ChanteurA\CrazySong\16-Outro-221211_1712.wav,yes
C:\Users\Admin\Documents\HE2B\Master2\LangageScript\AudioTestData\ChanteurA\FlexingSong\01-intro-221211_1648.wav,01-intro-221211_1648.wav,-24.46554962011276,1,4,44100,128425831,-11.678824261862006,10.009251700680272,C:\Users\Admin\Documents\HE2B\Master2\LangageScript\output\2022_12_17_22_56\AudioTestData\ChanteurA\FlexingSong\01-intro-221211_1648.wav,yes
C:\Users\Admin\Documents\HE2B\Master2\LangageScript\AudioTestData\ChanteurA\FlexingSong\02-intro-221211_1648.wav,02-intro-221211_1648.wav,-24.46554962011276,1,4,44100,128425831,-11.678824261862006,10.009251700680272,C:\Users\Admin\Documents\HE2B\Master2\LangageScript\output\2022_12_17_22_56\AudioTestData\ChanteurA\FlexingSong\02-intro-221211_1648.wav,yes
C:\Users\Admin\Documents\HE2B\Master2\LangageScript\AudioTestData\ChanteurA\FlexingSong\03-Beni Verse 1-221211_1650.wav,03-Beni Verse 1-221211_1650.wav,-25.854859352632577,1,4,44100,109442725,-8.48480740451177,43.39954648526077,C:\Users\Admin\Documents\HE2B\Master2\LangageScript\output\2022_12_17_22_56\AudioTestData\ChanteurA\FlexingSong\03-Beni Verse 1-221211_1650.wav,yes
C:\Users\Admin\Documents\HE2B\Master2\LangageScript\AudioTestData\ChanteurA\FlexingSong\04-Beni Backs V1-221211_1651.wav,04-Beni Backs V1-221211_1651.wav,-27.72178010906435,1,4,44100,88275637,-9.743268510668807,43.49242630385488,C:\Users\Admin\Documents\HE2B\Master2\LangageScript\output\2022_12_17_22_56\AudioTestData\ChanteurA\FlexingSong\04-Beni Backs V1-221211_1651.wav,yes
C:\Users\Admin\Documents\HE2B\Master2\LangageScript\AudioTestData\ChanteurA\FlexingSong\05-Beni Backs V1-221211_1651.wav,05-Beni Backs V1-221211_1651.wav,-27.72178010906435,1,4,44100,88275637,-9.743268510668807,43.49242630385488,C:\Users\Admin\Documents\HE2B\Master2\LangageScript\output\2022_12_17_22_56\AudioTestData\ChanteurA\FlexingSong\05-Beni Backs V1-221211_1651.wav,yes
C:\Users\Admin\Documents\HE2B\Master2\LangageScript\AudioTestData\ChanteurA\FlexingSong\06-Zulu Verse 1-221211_1653.wav,06-Zulu Verse 1-221211_1653.wav,-27.598384044212377,1,4,44100,89538675,-7.816306218811574,43.67818594104308,C:\Users\Admin\Documents\HE2B\Master2\LangageScript\output\2022_12_17_22_56\AudioTestData\ChanteurA\FlexingSong\06-Zulu Verse 1-221211_1653.wav,yes
C:\Users\Admin\Documents\HE2B\Master2\LangageScript\AudioTestData\ChanteurA\FlexingSong\07-Beni Verse 2-221211_1706.wav,07-Beni Verse 2-221211_1706.wav,-26.66360651712275,1,4,44100,99712485,-6.383263723016842,101.07791383219954,C:\Users\Admin\Documents\HE2B\Master2\LangageScript\output\2022_12_17_22_56\AudioTestData\ChanteurA\FlexingSong\07-Beni Verse 2-221211_1706.wav,yes
